LAU_ID,LAU_NAME,Anio,Vehiculos_Oficial,Indice_Conectividad,Poblacion_Est
32023,Castro Caldelas,2017,826,58.82,1207
32026,Coles,2017,2138,25.63,3122
32027,Cortegada,2017,690,18.05,1008
32028,Cualedro,2017,1079,79.18,1575
32029,Chandrexa de Queixa,2017,335,115.56,489
32030,Entrimo,2017,744,56.84,1086
32031,Esgos,2017,739,25.4,1079
32033,Gomesende,2017,444,19.02,649
32036,Xunqueira de Ambía,2017,918,40.49,1340
32037,Xunqueira de Espadanedo,2017,461,18.56,674
32038,Larouco,2017,298,15.93,435
32039,Laza,2017,785,145.15,1146
32040,Leiro,2017,997,25.64,1456
32041,Lobeira,2017,515,46.3,752
32042,Lobios,2017,1207,113.13,1763
32043,Maceda,2017,1957,68.52,2857
32045,Maside,2017,1844,26.92,2693
50272,Utebo,2017,12726,11.93,18576
50273,Valdehorna,2017,21,5.22,31
50274,Val de San Martín,2017,41,16.72,61
50275,Valmadrid,2017,84,33.7,123
50276,Valpalmas,2017,90,26.51,132
50277,Valtorres,2017,50,2.2,73
50280,Vera de Moncayo,2017,212,18.58,310
50281,Vierlas,2017,56,1.76,83
50282,"Vilueña, La",2017,43,5.68,63
50283,Villadoz,2017,56,11.45,82
50284,Villafeliche,2017,98,15.01,144
50285,Villafranca de Ebro,2017,563,42.84,823
50286,Villalba de Perejil,2017,60,8.79,89
50287,Villalengua,2017,193,26.91,282
50288,Villanueva de Gállego,2017,3233,51.09,4720
50290,Villanueva de Huerva,2017,261,52.45,382
50292,Villarreal de Huerva,2017,184,18.16,270
50294,Villarroya del Campo,2017,47,11.21,69
50295,Vistabella,2017,34,14.55,50
50296,"Zaida, La",2017,294,11.6,430
50297,Zaragoza,2017,460138,655.2,671637
50298,Zuera,2017,5811,223.48,8483
50901,Biel,2017,110,87.14,162
50902,Marracos,2017,58,11.32,85
50903,Villamayor de Gállego,2017,1926,60.2,2812
52001,Melilla,2017,57516,9.37,83954
41048,Guadalcanal,2017,1714,184.98,2502
41049,Guillena,2017,9239,152.63,13487
41050,Herrera,2017,4404,35.99,6429
41051,Huévar del Aljarafe,2017,2215,38.67,3234
41053,Lebrija,2017,18653,252.45,27227
41054,Lora de Estepa,2017,597,12.13,872
41056,"Luisiana, La",2017,3103,28.88,4530
41058,Mairena del Alcor,2017,16254,47.04,23726
41059,Mairena del Aljarafe,2017,31966,11.77,46659
41060,Marchena,2017,12988,254.62,18958
41061,Marinaleda,2017,1739,16.68,2539
41062,Martín de la Jara,2017,1779,33.17,2597
41064,Montellano,2017,4709,78.52,6874
41066,"Navas de la Concepción, Las",2017,1024,42.61,1495
41067,Olivares,2017,6362,30.67,9287
41068,Osuna,2017,11717,398.5,17104
41069,"Palacios y Villafranca, Los",2017,26035,73.58,38003
41070,Palomares del Río,2017,6163,8.82,8996
41071,Paradas,2017,4594,73.89,6706
41072,Pedrera,2017,3456,40.78,5045
41073,"Pedroso, El",2017,1382,211.28,2018
41074,Peñaflor,2017,2456,55.77,3585
41076,Pruna,2017,1725,67.66,2519
41077,"Puebla de Cazalla, La",2017,7322,127.67,10688
41079,"Puebla del Río, La",2017,7974,252.03,11640
41080,"Real de la Jara, El",2017,1024,105.82,1495
41081,"Rinconada, La",2017,27028,93.19,39452
41082,"Roda de Andalucía, La",2017,2834,51.64,4138
41083,"Ronquillo, El",2017,966,51.39,1411
41084,"Rubio, El",2017,2230,13.99,3256
41086,San Juan de Aznalfarache,2017,15261,2.75,22276
41087,Sanlúcar la Mayor,2017,9527,91.17,13906
41089,Santiponce,2017,5775,5.63,8430
41091,Sevilla,2017,460283,95.48,671849
41092,Tocina,2017,6337,10.49,9250
41093,Tomares,2017,17150,3.47,25033
41094,Umbrete,2017,6304,8.35,9202
41096,Valencina de la Concepción,2017,5410,16.86,7897
41097,Villamanrique de la Condesa,2017,3119,38.78,4554
41098,Villanueva del Ariscal,2017,4603,3.15,6719
41099,Villanueva del Río y Minas,2017,3330,101.42,4861
41101,Villaverde del Río,2017,5177,27.66,7558
41102,"Viso del Alcor, El",2017,12958,13.6,18915
41901,Cañada Rosal,2017,2282,17.38,3332
41903,"Cuervo de Sevilla, El",2017,5812,20.48,8484
32048,"Mezquita, A",2017,678,70.07,990
32049,Montederramo,2017,463,90.98,677
32052,Nogueira de Ramuín,2017,1398,66.1,2041
32053,Oímbra,2017,1158,48.14,1691
32054,Ourense,2017,70093,57.03,102311
46102,Quart de Poblet,2017,17222,13.26,25139
46103,Quartell,2017,1135,2.14,1657
46104,Quatretonda,2017,1488,29.29,2173
46106,Chelva,2017,1121,127.9,1637
46108,Chera,2017,325,33.35,475
46110,Xirivella,2017,20744,3.45,30280
46111,Chiva,2017,11351,119.93,16569
46112,Chulilla,2017,459,41.47,671
46113,Daimús,2017,2288,2.11,3340
46114,Domeño,2017,459,46.12,670
46115,Dos Aguas,2017,230,81.25,337
46118,Enguera,2017,3303,162.76,4822
46119,"Énova, l'",2017,616,5.14,900
46120,Estivella,2017,1075,14.08,1570
46121,Estubeny,2017,76,4.28,111
46122,Faura,2017,2440,1.1,3562
46124,Fontanars dels Alforins,2017,638,50.17,932
46125,Fortaleny,2017,676,3.08,987
46128,"Font de la Figuera, la",2017,1370,56.92,2001
46129,Fuenterrobles,2017,462,33.21,675
46130,Gavarda,2017,712,5.35,1040
46131,Gandia,2017,52419,40.95,76513
46132,"Genovés, el",2017,1867,10.2,2726
46133,Gestalgar,2017,383,46.79,560
46135,Godella,2017,9048,5.65,13208
46136,Godelleta,2017,2805,25.18,4095
46137,"Granja de la Costera, la",2017,195,0.5,286
46138,Guadasséquies,2017,324,2.19,473
46139,Guadassuar,2017,3998,23.77,5837
46141,Higueruelas,2017,351,12.61,513
46142,Jalance,2017,545,63.7,796
46144,Jarafuel,2017,514,69.29,751
46145,Xàtiva,2017,20170,51.63,29442
46146,Xeresa,2017,1517,11.32,2215
46147,Llíria,2017,16599,153.31,24230
46148,Loriguilla,2017,1459,48.73,2130
41904,"Palmar de Troya, El",2017,1562,22.13,2280
42001,Abejar,2017,253,15.71,370
42003,Adradas,2017,45,44.65,66
42004,Ágreda,2017,2053,110.85,2998
42006,Alconaba,2017,133,35.04,195
42008,Alcubilla de las Peñas,2017,38,56.37,56
42010,Aldealices,2017,13,3.92,20
42011,Aldealpozo,2017,13,7.7,19
42012,Aldealseñor,2017,16,5.95,24
42013,Aldehuela de Periáñez,2017,22,17.71,33
42014,"Aldehuelas, Las",2017,41,25.0,60
42015,Alentisque,2017,17,22.88,25
42017,Almajano,2017,119,6.62,174
42018,Almaluez,2017,84,105.19,124
42020,Almazán,2017,3647,112.01,5324
42022,Almenar de Soria,2017,152,70.97,222
42023,Alpanseque,2017,35,36.07,52
42024,Arancón,2017,54,51.22,80
42025,Arcos de Jalón,2017,1024,296.96,1495
42026,Arenillas,2017,31,20.04,46
42027,Arévalo de la Sierra,2017,48,26.36,71
42028,Ausejo de la Sierra,2017,74,13.41,109
42029,Baraona,2017,87,77.39,128
42032,Bayubas de Abajo,2017,100,29.39,147
42033,Bayubas de Arriba,2017,41,13.63,60
42034,Beratón,2017,30,26.69,45
42035,Berlanga de Duero,2017,576,148.0,841
42036,Blacos,2017,27,11.56,40
42037,Bliecos,2017,17,10.39,26
42038,Borjabad,2017,19,14.82,29
42041,Buberos,2017,18,11.91,27
44179,Peñarroya de Tastavins,2017,296,55.89,433
44180,Peracense,2017,48,18.85,71
44181,Peralejos,2017,57,23.91,84
44182,Perales del Alfambra,2017,178,69.74,261
44183,Pitarque,2017,43,35.98,63
44185,"Pobo, El",2017,68,42.41,100
44187,"Portellada, La",2017,161,14.29,236
44189,Pozondón,2017,36,45.08,53
44190,Pozuel del Campo,2017,43,18.14,64
44191,"Puebla de Híjar, La",2017,614,40.84,897
44192,"Puebla de Valverde, La",2017,317,189.98,463
44195,Rillo,2017,65,35.7,95
44196,Riodeva,2017,88,22.93,129
44198,Royuela,2017,154,21.68,226
44199,Rubiales,2017,28,18.29,41
44200,Rubielos de la Cérida,2017,19,42.38,29
44201,Rubielos de Mora,2017,423,42.8,618
44203,Salcedillo,2017,6,10.13,9
44204,Saldón,2017,13,17.57,20
44207,San Martín del Río,2017,91,11.08,133
44208,Santa Cruz de Nogueras,2017,15,9.9,22
44209,Santa Eulalia,2017,680,54.34,994
44210,Sarrión,2017,803,94.35,1173
44211,Segura de los Baños,2017,27,35.66,40
44212,Seno,2017,27,11.75,40
44213,Singra,2017,53,24.33,78
44215,Terriente,2017,139,32.31,203
44216,Teruel,2017,24323,296.26,35504
44217,Toril y Masegoso,2017,21,19.52,32
44220,Torralba de los Sisones,2017,98,29.88,144
44221,Torrecilla de Alcañiz,2017,297,17.98,434
44222,Torrecilla del Rebollar,2017,83,42.13,122
44223,Torre de Arcas,2017,54,22.59,80
26004,Ajamil de Cameros,2017,60,43.61,89
26008,Aldeanueva de Ebro,2017,1845,26.27,2694
26009,Alesanco,2017,318,11.5,465
26010,Alesón,2017,65,4.3,96
26011,Alfaro,2017,6607,130.27,9644
26012,Almarza de Cameros,2017,26,18.74,38
26013,Anguciana,2017,291,3.38,426
26014,Anguiano,2017,334,61.11,488
26015,Arenzana de Abajo,2017,169,5.63,247
26016,Arenzana de Arriba,2017,21,3.77,32
26019,Arrúbal,2017,398,5.12,581
26020,Ausejo,2017,536,38.02,783
20048,Larraul,2017,172,3.94,252
20049,Lazkao,2017,4023,7.67,5873
20051,Legazpi,2017,5603,28.14,8179
20053,Lezo,2017,4046,5.77,5906
20054,Lizartza,2017,428,8.31,625
20055,Arrasate,2017,14684,22.23,21434
20057,Mutiloa,2017,176,5.79,257
20058,Olaberria,2017,615,4.66,899
20059,Oñati,2017,7769,72.22,11341
20060,Orexa,2017,73,3.91,107
20061,Orio,2017,4118,6.59,6011
20062,Ormaiztegi,2017,824,4.55,1203
20064,Pasaia,2017,10811,7.63,15781
20066,Errezil,2017,391,21.77,572
20067,Errenteria,2017,26327,21.71,38429
20068,Leintz-Gatzaga,2017,130,9.85,190
20069,Donostia,2017,126571,40.97,184749
20070,Segura,2017,982,6.21,1434
20071,Tolosa,2017,13485,25.15,19684
20072,Urnieta,2017,4168,15.06,6084
20073,Usurbil,2017,4265,17.22,6226
20075,Villabona,2017,3909,11.94,5707
20076,Ordizia,2017,7117,3.8,10389
20077,Urretxu,2017,4529,5.18,6611
20080,Zumarraga,2017,6498,12.39,9486
20081,Zumaia,2017,6854,7.58,10005
20901,Mendaro,2017,1350,17.07,1971
20902,Lasarte-Oria,2017,12851,4.05,18759
20904,Baliarrain,2017,100,1.8,146
20905,Orendain,2017,160,4.22,235
20906,Altzaga,2017,115,1.67,169
21001,Alájar,2017,526,27.85,768
21002,Aljaraque,2017,15022,22.75,21927
21003,"Almendro, El",2017,570,114.28,833
21004,Almonaster la Real,2017,1200,215.89,1753
21005,Almonte,2017,17324,578.07,25287
21006,Alosno,2017,2682,128.49,3916
21007,Aracena,2017,5618,124.09,8201
44224,Torre de las Arcas,2017,15,24.22,22
44225,Torre del Compte,2017,77,12.91,113
44227,Torre los Negros,2017,49,19.31,72
44228,Torremocha de Jiloca,2017,73,22.54,108
44229,Torres de Albarracín,2017,128,18.97,187
44230,Torrevelilla,2017,113,22.37,165
44231,Torrijas,2017,23,36.64,35
44234,Tramacastiel,2017,41,31.27,60
44236,Tronchón,2017,40,37.42,59
44237,Urrea de Gaén,2017,300,27.54,439
44238,Utrillas,2017,2077,26.8,3032
44239,Valacloche,2017,17,9.82,25
44240,Valbona,2017,128,27.18,188
44241,Valdealgorfa,2017,395,31.53,577
44243,Valdecuenca,2017,20,12.02,30
44244,Valdelinares,2017,54,36.72,79
44245,Valdeltormo,2017,208,10.7,305
44246,Valderrobres,2017,1690,83.36,2468
44247,Valjunquera,2017,221,28.02,324
44250,Veguillas de la Sierra,2017,13,8.87,19
44251,Villafranca del Campo,2017,202,44.64,295
44252,Villahermosa del Campo,2017,63,12.86,92
44256,Villanueva del Rebollar de la S,2017,29,12.5,43
44257,Villar del Cobo,2017,109,36.22,160
44258,Villar del Salz,2017,41,25.59,60
44260,Villarluengo,2017,121,105.59,177
44261,Villarquemado,2017,584,37.92,853
44262,Villarroya de los Pinares,2017,112,44.28,164
44264,Villel,2017,221,57.36,323
44267,Vivel del Río Martín,2017,44,33.61,65
44268,"Zoma, La",2017,17,9.13,26
45001,Ajofrín,2017,1577,23.6,2303
45002,Alameda de la Sagra,2017,2797,22.21,4083
45003,Albarreal de Tajo,2017,496,27.86,724
45004,Alcabón,2017,511,5.38,747
45006,Alcaudete de la Jara,2017,1111,105.03,1622
45008,Aldea en Cabo,2017,137,16.97,201
45009,Aldeanueva de Barbarroya,2017,306,61.62,447
45010,Aldeanueva de San Bartolomé,2017,276,23.18,404
45011,Almendral de la Cañada,2017,224,22.51,327
45012,Almonacid de Toledo,2017,623,64.24,910
45013,Almorox,2017,1610,43.34,2351
45014,Añover de Tajo,2017,3522,27.06,5141
45016,Argés,2017,4694,15.97,6852
45017,Azután,2017,195,14.42,286
45018,Barcience,2017,717,12.76,1047
18137,Montillana,2017,722,50.49,1055
18138,Moraleda de Zafayona,2017,2108,32.36,3078
18141,Murtas,2017,307,48.08,449
18143,Nigüelas,2017,823,20.78,1202
18146,Orce,2017,771,218.3,1126
18147,Órgiva,2017,3892,90.23,5682
18148,Otívar,2017,704,38.62,1029
18149,Villa de Otura,2017,5041,16.54,7359
18150,Padul,2017,6355,60.0,9277
18151,Pampaneira,2017,210,11.72,307
18153,Peligros,2017,7849,6.82,11457
18157,Pinos Genil,2017,1074,9.39,1569
18158,Pinos Puente,2017,6521,62.51,9519
18159,Píñar,2017,746,84.59,1090
18161,Polícar,2017,186,3.61,272
18162,Polopos,2017,1117,17.86,1631
18164,Puebla de Don Fadrique,2017,1492,351.61,2178
26022,Azofra,2017,139,7.93,204
26023,Badarán,2017,331,13.88,484
26024,Bañares,2017,134,19.74,197
26025,Baños de Rioja,2017,56,6.17,82
26026,Baños de Río Tobía,2017,1082,11.82,1580
26027,Berceo,2017,93,10.22,136
26029,Bergasillas Bajera,2017,27,6.38,40
26031,Bobadilla,2017,65,3.12,95
26032,Brieva de Cameros,2017,28,30.04,42
26033,Briñas,2017,121,1.63,178
26034,Briones,2017,496,25.33,724
26036,Calahorra,2017,16835,62.93,24574
26037,Camprovín,2017,116,13.63,170
26039,Canillas de Río Tuerto,2017,33,2.37,49
26041,Cárdenas,2017,87,2.68,127
26042,Casalarreina,2017,713,5.47,1041
26043,Castañares de Rioja,2017,258,7.33,378
26044,Castroviejo,2017,43,13.74,63
26045,Cellorigo,2017,6,7.47,9
26046,Cenicero,2017,1396,21.41,2038
26047,Cervera del Río Alhama,2017,1532,102.54,2237
26048,Cidamón,2017,14,10.06,21
26049,Cihuri,2017,140,6.53,205
19272,Tordesilos,2017,63,31.17,92
19274,Torija,2017,1155,23.6,1686
19277,Torrecuadrada de Molina,2017,12,22.62,18
19278,Torrecuadradilla,2017,19,21.55,28
19279,Torre del Burgo,2017,337,3.29,492
19280,Torrejón del Rey,2017,4174,16.95,6093
19281,Torremocha de Jadraque,2017,13,7.27,19
19283,Torremocha del Pinar,2017,23,33.17,34
19285,Torrubia,2017,16,18.01,24
19286,Tórtola de Henares,2017,928,18.08,1355
19287,Tortuera,2017,113,54.65,166
19288,Tortuero,2017,13,30.38,19
19289,Traíd,2017,14,30.91,21
19290,Trijueque,2017,1055,23.96,1540
19291,Trillo,2017,932,108.65,1361
19293,Uceda,2017,2120,31.43,3095
19294,Ujados,2017,17,7.74,25
19299,Valdeavellano,2017,71,15.95,105
19300,Valdeaveruelo,2017,812,11.72,1186
19301,Valdeconcha,2017,31,15.47,46
19302,Valdegrudas,2017,34,9.27,50
19303,Valdelcubo,2017,25,9.1,37
19304,Valdenuño Fernández,2017,224,16.59,328
19306,Valderrebollo,2017,21,9.32,32
19307,Valdesotos,2017,19,17.9,28
19309,Valhermoso,2017,15,18.94,22
19310,Valtablado del Río,2017,4,12.6,7
19311,Valverde de los Arroyos,2017,60,29.82,89
19314,Viana de Jadraque,2017,26,16.27,38
19317,Villanueva de Alcorón,2017,96,66.09,141
19318,Villanueva de Argecilla,2017,22,3.41,33
19319,Villanueva de la Torre,2017,4450,7.53,6496
19321,Villares de Jadraque,2017,33,11.35,49
19322,Villaseca de Henares,2017,16,10.99,24
19323,Villaseca de Uceda,2017,32,8.68,48
19324,Villel de Mesa,2017,110,24.87,161
19325,Viñuelas,2017,124,10.31,182
19327,Yebra,2017,333,37.93,487
19329,Yélamos de Abajo,2017,39,8.24,57
19330,Yélamos de Arriba,2017,56,12.07,83
19331,Yunquera de Henares,2017,2976,20.88,4345
19332,"Yunta, La",2017,63,37.26,93
19334,Zarzuela de Jadraque,2017,39,20.82,58
19335,Zorita de los Canes,2017,39,13.36,57
19901,Semillas,2017,19,32.71,28
20002,Aduna,2017,339,4.68,495
20003,Aizarnazabal,2017,518,4.41,757
20004,Albiztur,2017,218,8.76,319
20005,Alegia,2017,1189,5.16,1736
20006,Alkiza,2017,248,7.98,363
20007,Altzo,2017,300,6.57,438
20008,Amezketa,2017,630,13.83,920
20010,Anoeta,2017,1407,2.77,2054
20011,Antzuola,2017,1400,18.66,2044
18165,Pulianas,2017,3751,4.27,5476
18167,Purullena,2017,1565,14.43,2285
18170,Rubite,2017,280,19.16,409
18173,Salobreña,2017,8454,23.57,12340
18174,Santa Cruz del Comercio,2017,354,11.36,517
18175,Santa Fe,2017,10180,25.76,14860
18176,Soportújar,2017,194,9.47,284
18177,Sorvilán,2017,352,23.06,514
18178,Torre-Cardela,2017,497,10.19,726
18179,Torvizcón,2017,417,34.48,610
18182,Ugíjar,2017,1731,45.0,2528
18183,Válor,2017,462,39.34,675
18184,Vélez de Benaudalla,2017,2026,53.22,2958
18185,Ventas de Huelma,2017,441,28.53,644
18187,Villanueva de las Torres,2017,359,44.86,525
18188,Villanueva Mesía,2017,1350,7.52,1971
18189,Víznar,2017,674,8.71,985
18192,Zafarraya,2017,1493,47.47,2180
18902,"Valle, El",2017,640,17.36,935
18903,Nevada,2017,741,51.94,1083
18904,Alpujarra de la Sierra,2017,646,46.07,943
18905,"Gabias, Las",2017,15478,26.27,22593
18906,"Guájares, Los",2017,785,59.97,1147
18907,Valle del Zalabí,2017,1425,73.05,2081
18908,Villamena,2017,663,13.57,968
18909,Morelábor,2017,394,25.89,576
18912,Cuevas del Campo,2017,1218,64.95,1779
18913,Zagra,2017,583,7.61,852
18914,Valderrubio,2017,1383,3.72,2020
18915,Domingo Pérez de Granada,2017,567,32.66,829
18916,Torrenueva Costa,2017,2093,4.38,3056
19001,Abánades,2017,41,23.49,61
19002,Ablanque,2017,45,33.99,66
19003,Adobes,2017,19,20.68,29
19004,Alaminos,2017,41,12.9,60
19006,Albalate de Zorita,2017,764,35.82,1116
19007,Albares,2017,353,19.75,516
19008,Albendiego,2017,30,14.95,45
19009,Alcocer,2017,228,40.99,333
19010,Alcolea de las Peñas,2017,7,9.71,11
19011,Alcolea del Pinar,2017,222,76.01,325
19015,Aldeanueva de Guadalajara,2017,69,10.66,102
19017,Algora,2017,67,31.14,99
19019,Alique,2017,8,6.24,13
19020,Almadrones,2017,39,13.9,57
19021,Almoguera,2017,950,79.93,1388
19022,Almonacid de Zorita,2017,434,30.19,634
19023,Alocén,2017,106,11.92,156
19024,Alovera,2017,9054,9.29,13216
19027,Alustante,2017,91,62.26,133
19031,Angón,2017,4,11.67,6
19032,Anguita,2017,107,85.08,157
19034,Anquela del Pedregal,2017,17,24.08,26
19036,Aranzueque,2017,257,14.33,376
19037,Arbancón,2017,98,23.27,144
19038,Arbeteta,2017,12,39.78,18
19039,Argecilla,2017,47,26.92,69
19040,Armallones,2017,36,51.86,53
19041,Armuña de Tajuña,2017,183,13.86,268
19042,Arroyo de las Fraguas,2017,21,13.6,32
19043,Atanzón,2017,63,18.59,93
19044,Atienza,2017,295,69.91,432
19045,Auñón,2017,97,35.02,143
34042,Calzada de los Molinos,2017,208,17.41,304
34045,Capillas,2017,47,12.09,69
34046,Cardeñosa de Volpejera,2017,39,9.05,57
34048,Castil de Vela,2017,37,15.5,55
34049,Castrejón de la Peña,2017,222,71.33,325
34050,Castrillo de Don Juan,2017,124,32.8,181
34051,Castrillo de Onielo,2017,66,26.84,97
34053,Castromocho,2017,136,35.49,199
34055,Cervatos de la Cueza,2017,173,47.93,253
34056,Cervera de Pisuerga,2017,1521,219.53,2221
34058,Cevico Navero,2017,119,29.45,174
34059,Cisneros,2017,274,42.39,401
34060,Cobos de Cerrato,2017,89,31.1,130
34061,Collazos de Boedo,2017,71,13.92,105
34062,Congosto de Valdavia,2017,94,45.93,138
34063,Cordovilla la Real,2017,89,25.78,131
34066,Cubillas de Cerrato,2017,41,13.95,60
34067,Dehesa de Montejo,2017,88,29.18,129
34069,Dueñas,2017,1747,83.61,2551
34070,Espinosa de Cerrato,2017,82,30.19,120
34071,Espinosa de Villagonzalo,2017,113,25.26,166
34073,Fresno del Río,2017,119,29.43,174
34074,Frómista,2017,507,31.3,741
34076,Fuentes de Nava,2017,398,40.64,582
34077,Fuentes de Valdepero,2017,324,28.84,473
34079,Grijota,2017,1814,19.14,2649
34080,Guardo,2017,3800,42.24,5547
34081,Guaza de Campos,2017,37,20.98,55
34083,Herrera de Pisuerga,2017,1269,66.65,1853
34084,Herrera de Valdecañas,2017,101,18.44,148
34087,Hornillos de Cerrato,2017,114,23.57,167
34088,Husillos,2017,263,10.94,385
34091,Lagartos,2017,80,28.77,118
34092,Lantadilla,2017,188,19.37,275
34093,"Vid de Ojeda, La",2017,63,13.31,93
31017,Anue,2017,330,41.3,482
31018,Añorbe,2017,424,16.17,620
31019,Aoiz,2017,1993,9.11,2910
31020,Araitz,2017,354,26.01,518
31021,Aranarache,2017,46,2.47,68
31023,Aranguren,2017,8417,27.33,12287
31024,Arano,2017,73,9.0,108
31026,Aras,2017,99,11.88,145
31027,Arbizu,2017,754,9.79,1101
31028,Arce,2017,196,97.31,287
31030,Arellano,2017,108,11.32,158
31032,Arguedas,2017,1552,45.01,2266
31033,Aria,2017,32,5.42,48
31035,Armañanzas,2017,36,8.09,54
31036,Arróniz,2017,697,37.13,1018
31037,Arruazu,2017,79,3.8,116
31038,Artajona,2017,1192,45.15,1740
31039,Artazu,2017,78,3.99,115
31041,Ayegui,2017,1699,6.46,2481
31042,Azagra,2017,2516,22.67,3673
31043,Azuelo,2017,24,6.8,36
31045,Barásoain,2017,406,9.37,593
31046,Barbarin,2017,30,5.44,45
31047,Bargota,2017,172,16.97,252
31048,Barillas,2017,174,1.95,255
31050,Baztan,2017,5259,249.52,7677
31051,Beire,2017,201,14.93,294
31052,Belascoáin,2017,92,4.05,135
31053,Berbinzana,2017,451,8.69,659
31055,Betelu,2017,251,4.83,367
31056,Biurrun-Olcoz,2017,165,10.53,241
31057,Buñuel,2017,1550,24.47,2263
31060,Burlada,2017,14006,1.42,20444
31061,"Busto, El",2017,36,4.78,53
31062,Cabanillas,2017,926,23.94,1353
31063,Cabredo,2017,49,7.9,72
31064,Cadreita,2017,1471,18.25,2148
31066,Cárcar,2017,770,27.16,1125
35023,Santa María de Guía de Gran C,2017,9398,28.57,13719
35025,Tejeda,2017,1241,69.83,1812
35026,Telde,2017,69456,67.74,101381
35027,Teror,2017,8632,17.36,12600
35028,Tías,2017,14326,43.2,20912
35029,Tinajo,2017,4523,91.44,6603
35030,Tuineje,2017,10784,185.66,15742
35031,Valsequillo de Gran Canaria,2017,6520,26.1,9518
35034,Yaiza,2017,11617,142.58,16957
36001,Arbo,2017,1802,28.68,2631
36002,Barro,2017,2465,25.27,3599
36003,Baiona,2017,8426,23.17,12299
36004,Bueu,2017,8017,20.72,11703
36005,Caldas de Reis,2017,6470,45.95,9444
36006,Cambados,2017,9266,15.73,13526
36007,Campo Lameiro,2017,1157,42.84,1690
36013,Covelo,2017,1722,90.52,2514
36014,Crecente,2017,1353,38.61,1976
36015,Cuntis,2017,3053,53.7,4457
36016,Dozón,2017,757,49.89,1105
36017,"Estrada, A",2017,13505,188.86,19713
36018,Forcarei,2017,2151,114.12,3140
36019,Fornelos de Montes,2017,1138,53.11,1662
36020,Agolada,2017,1559,99.4,2277
36023,"Guarda, A",2017,6740,13.8,9839
36024,Lalín,2017,13610,219.89,19866
36025,"Lama, A",2017,1710,75.15,2497
36026,Marín,2017,16282,24.64,23766
36027,Meaño,2017,3538,18.66,5165
36028,Meis,2017,3170,35.23,4628
36029,Moaña,2017,12993,23.56,18966
36030,Mondariz,2017,2997,55.39,4376
36032,Moraña,2017,2787,27.7,4069
36034,"Neves, As",2017,2513,44.26,3669
36035,Nigrán,2017,12135,23.38,17713
36036,Oia,2017,2084,56.01,3043
36037,Pazos de Borbén,2017,2016,33.62,2944
36038,Pontevedra,2017,55565,79.59,81105
36039,"Porriño, O",2017,13822,41.13,20176
36041,Poio,2017,11642,22.82,16994
36044,Pontecesures,2017,2084,4.49,3043
36045,Redondela,2017,19501,35.03,28465
